,edu_location,edu_Latitude,_Longitude,location_id,Venue,venue_id,Venue Latitude,Venue Longitude,Venue Category,Venue Category Plural,Venue Category Short,sub_id
1054,Marinello Schools of Beauty-San Francisco,37.77945081098165,-122.410542829996,10,Pushkin,58cc4d2fe0adac17bbf4838e,37.79094301071348,-122.40387738626474,Russian Restaurant,Russian Restaurants,Russian,5293a7563cf9994f4e043a44
1055,Marinello Schools of Beauty-San Francisco,37.77945081098165,-122.410542829996,10,La Biang Thai Massage,4a5c070ef964a52028bc1fe3,37.78873832023195,-122.42044168410258,Massage Studio,Massage Studios,Massage Studio,52f2ab2ebcbc57f1066b8b3c
1056,Marinello Schools of Beauty-San Francisco,37.77945081098165,-122.410542829996,10,True Sake,4a22c9cbf964a520897d1fe3,37.776533036480984,-122.42568104036205,Liquor Store,Liquor Stores,Liquor Store,4bf58dd8d48988d186941735
1057,Marinello Schools of Beauty-San Francisco,37.77945081098165,-122.410542829996,10,Akiko’s Restaurant & Sushi Bar,49e7e380f964a52027651fe3,37.790623,-122.404657,Sushi Restaurant,Sushi Restaurants,Sushi,4bf58dd8d48988d1d2941735
1058,Marinello Schools of Beauty-San Francisco,37.77945081098165,-122.410542829996,10,Salt & Straw,59e7d9cada2e006b9e519959,37.77653240407315,-122.42605136320933,Ice Cream Shop,Ice Cream Shops,Ice Cream,4bf58dd8d48988d1c9941735
1059,Marinello Schools of Beauty-San Francisco,37.77945081098165,-122.410542829996,10,Sports Basement,4a09ef9af964a52070741fe3,37.7670340499389,-122.41091404939777,Sporting Goods Shop,Sporting Goods Shops,Sporting Goods,4bf58dd8d48988d1f2941735
1060,Marinello Schools of Beauty-San Francisco,37.77945081098165,-122.410542829996,10,Grace Cathedral,4698dc59f964a520ed481fe3,37.79166582464069,-122.41334845310054,Church,Churches,Church,4bf58dd8d48988d132941735
1061,Marinello Schools of Beauty-San Francisco,37.77945081098165,-122.410542829996,10,Huntington Park,4698dfcbf964a520ef481fe3,37.79210278788402,-122.41223008931891,Park,Parks,Park,4bf58dd8d48988d163941735
1062,Marinello Schools of Beauty-San Francisco,37.77945081098165,-122.410542829996,10,The Fairmont San Francisco,4698fe39f964a520f9481fe3,37.79229816706643,-122.41054313133543,Hotel,Hotels,Hotel,4bf58dd8d48988d1fa931735
1063,Marinello Schools of Beauty-San Francisco,37.77945081098165,-122.410542829996,10,Domo Sushi,49ce86fff964a520515a1fe3,37.775950987226544,-122.42615120612774,Sushi Restaurant,Sushi Restaurants,Sushi,4bf58dd8d48988d1d2941735
1064,Marinello Schools of Beauty-San Francisco,37.77945081098165,-122.410542829996,10,South Park,44e9b873f964a520a6371fe3,37.78164992591033,-122.39389926195145,Park,Parks,Park,4bf58dd8d48988d163941735
1065,Marinello Schools of Beauty-San Francisco,37.77945081098165,-122.410542829996,10,Blue Bottle Coffee,5579b87c498e975f3be98a1e,37.79132021905332,-122.40098297595978,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
1066,Marinello Schools of Beauty-San Francisco,37.77945081098165,-122.410542829996,10,Shizen,54a8b5d1498ef8abe40ce6b3,37.76819038843062,-122.42162728988704,Sushi Restaurant,Sushi Restaurants,Sushi,4bf58dd8d48988d1d2941735
1067,Marinello Schools of Beauty-San Francisco,37.77945081098165,-122.410542829996,10,Arc Light,4fcbd7c0e4b06ec8a3df0f15,37.779884498140326,-122.39267673110763,Residential Building (Apartment / Condo),Residential Buildings (Apartments / Condos),Residential,4d954b06a243a5684965b473
1068,Marinello Schools of Beauty-San Francisco,37.77945081098165,-122.410542829996,10,Blue Bottle Coffee,582352764972292ad70ec0bd,37.78249688302822,-122.39298243819015,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
1069,Marinello Schools of Beauty-San Francisco,37.77945081098165,-122.410542829996,10,Señor Sisig,4c65ee1e7abde21e01516268,37.79268324250976,-122.40216325026161,Food Truck,Food Trucks,Food Truck,4bf58dd8d48988d1cb941735
1070,Marinello Schools of Beauty-San Francisco,37.77945081098165,-122.410542829996,10,Bob's Donuts,44cf44a2f964a52020361fe3,37.791797,-122.421085,Donut Shop,Donut Shops,Donuts,4bf58dd8d48988d148941735
1071,Marinello Schools of Beauty-San Francisco,37.77945081098165,-122.410542829996,10,Yoga Tree Potrero Hill,521d085c498e99760319302a,37.76628,-122.402076,Yoga Studio,Yoga Studios,Yoga Studio,4bf58dd8d48988d102941735
1072,Marinello Schools of Beauty-San Francisco,37.77945081098165,-122.410542829996,10,Four Barrel Coffee,480d1a5ef964a520284f1fe3,37.76702438676065,-122.42195860692624,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
1073,Marinello Schools of Beauty-San Francisco,37.77945081098165,-122.410542829996,10,Gus’s Community Market,564e0e98498ee2cb338012bc,37.76397361090253,-122.41284133558223,Grocery Store,Grocery Stores,Grocery Store,4bf58dd8d48988d118951735
1074,Marinello Schools of Beauty-San Francisco,37.77945081098165,-122.410542829996,10,CorePower Yoga,54498315498ebfc6bf328b60,37.789017580292,-122.39454433321953,Yoga Studio,Yoga Studios,Yoga Studio,4bf58dd8d48988d102941735
1075,Marinello Schools of Beauty-San Francisco,37.77945081098165,-122.410542829996,10,Yoga to the People,4ab1b655f964a5207c6a20e3,37.76488736536191,-122.41906218597546,Yoga Studio,Yoga Studios,Yoga Studio,4bf58dd8d48988d102941735
1076,Marinello Schools of Beauty-San Francisco,37.77945081098165,-122.410542829996,10,Tadu Ethiopian Kitchen,59cc5892418686045b5bc793,37.77394977617469,-122.39154316347648,Ethiopian Restaurant,Ethiopian Restaurants,Ethiopian,4bf58dd8d48988d10a941735
1077,Marinello Schools of Beauty-San Francisco,37.77945081098165,-122.410542829996,10,Wayfare Tavern,4c05a764191f20a11473e314,37.793903,-122.402272,New American Restaurant,New American Restaurants,New American,4bf58dd8d48988d157941735
1078,Marinello Schools of Beauty-San Francisco,37.77945081098165,-122.410542829996,10,AT&T Park,4bd2177d046076b055357371,37.77829080505627,-122.38971111810092,Baseball Stadium,Baseball Stadiums,Baseball,4bf58dd8d48988d18c941735
1079,Marinello Schools of Beauty-San Francisco,37.77945081098165,-122.410542829996,10,Stable Cafe,49b1a93df964a520d9521fe3,37.763233,-122.415262,Café,Cafés,Café,4bf58dd8d48988d16d941735
1080,Marinello Schools of Beauty-San Francisco,37.77945081098165,-122.410542829996,10,The Secret Alley,4ac3024af964a520079b20e3,37.763763835109664,-122.41935185019999,Performing Arts Venue,Performing Arts Venues,Performing Arts,4bf58dd8d48988d1f2931735
1081,Marinello Schools of Beauty-San Francisco,37.77945081098165,-122.410542829996,10,ODC Dance Commons,4466458af964a5203b331fe3,37.762705243388325,-122.41597522734932,Dance Studio,Dance Studios,Dance Studio,4bf58dd8d48988d134941735
1082,Marinello Schools of Beauty-San Francisco,37.77945081098165,-122.410542829996,10,Anchor Public Taps,59e6b27c112c6c32076dfe03,37.764006954013155,-122.40125624974469,Brewery,Breweries,Brewery,50327c8591d4c4b30a586d5d
1083,Marinello Schools of Beauty-San Francisco,37.77945081098165,-122.410542829996,10,Kusakabe,537d1a96498e08214a87bded,37.795498406823384,-122.4029523282336,Sushi Restaurant,Sushi Restaurants,Sushi,4bf58dd8d48988d1d2941735
1084,Marinello Schools of Beauty-San Francisco,37.77945081098165,-122.410542829996,10,Heath Ceramics,4fd15468e4b0c730e3f804d8,37.761868731365674,-122.41158306598663,Furniture / Home Store,Furniture / Home Stores,Furniture / Home,4bf58dd8d48988d1f8941735
1085,Marinello Schools of Beauty-San Francisco,37.77945081098165,-122.410542829996,10,Nijiya Market,49c3dfb3f964a52082561fe3,37.78529223246809,-122.43104474803255,Grocery Store,Grocery Stores,Grocery Store,4bf58dd8d48988d118951735
1086,Marinello Schools of Beauty-San Francisco,37.77945081098165,-122.410542829996,10,Kinokuniya Bookstore,4a1babcbf964a520047b1fe3,37.784937664521735,-122.43167202047937,Bookstore,Bookstores,Bookstore,4bf58dd8d48988d114951735
1087,Marinello Schools of Beauty-San Francisco,37.77945081098165,-122.410542829996,10,Basik Cafe,54c272de498ec42c95827928,37.79470078065004,-122.42156045673302,Smoothie Shop,Smoothie Shops,Smoothie Shop,52f2ab2ebcbc57f1066b8b41
1088,Marinello Schools of Beauty-San Francisco,37.77945081098165,-122.410542829996,10,SPARK Social SF,570fbb58498ef98443cf26fb,37.770762323964824,-122.39168869234159,Street Food Gathering,Street Food Gatherings,Street Food Gathering,53e0feef498e5aac066fd8a9
1089,Marinello Schools of Beauty-San Francisco,37.77945081098165,-122.410542829996,10,The Apothecarium,4d094f5ac26ba14344671e17,37.76858652143181,-122.42772970925192,Marijuana Dispensary,Marijuana Dispensaries,Dispensary,52c71aaf3cf9994f4e043d17
1090,Marinello Schools of Beauty-San Francisco,37.77945081098165,-122.410542829996,10,Anchor Brewing Company,43a16022f964a5202c2c1fe3,37.76339544284912,-122.40102052688599,Brewery,Breweries,Brewery,50327c8591d4c4b30a586d5d
1091,Marinello Schools of Beauty-San Francisco,37.77945081098165,-122.410542829996,10,Embarcadero Center Cinema,40c10d00f964a520df001fe3,37.794889555933665,-122.39959359169006,Indie Movie Theater,Indie Movie Theaters,Indie Movies,4bf58dd8d48988d17e941735
1092,Marinello Schools of Beauty-San Francisco,37.77945081098165,-122.410542829996,10,Monk’s Kettle,47d7ba05f964a520234e1fe3,37.76480271624263,-122.42292643175631,Gastropub,Gastropubs,Gastropub,4bf58dd8d48988d155941735
1093,Marinello Schools of Beauty-San Francisco,37.77945081098165,-122.410542829996,10,Lafayette Park,4ab3edf8f964a520286f20e3,37.791246594951375,-122.42808063995858,Park,Parks,Park,4bf58dd8d48988d163941735
1094,Marinello Schools of Beauty-San Francisco,37.77945081098165,-122.410542829996,10,UCSF Bakar Fitness & Rec Center,464b8b00f964a520b3461fe3,37.768348556456026,-122.39311337471008,Gym,Gyms,Gym,4bf58dd8d48988d176941735
1095,Marinello Schools of Beauty-San Francisco,37.77945081098165,-122.410542829996,10,ABV,53bb6967498e740fe2ec711e,37.7649840661061,-122.42356655704639,Cocktail Bar,Cocktail Bars,Cocktail,4bf58dd8d48988d11e941735
1096,Marinello Schools of Beauty-San Francisco,37.77945081098165,-122.410542829996,10,Kabuki Springs & Spa,44dc7274f964a520aa361fe3,37.78440721763901,-122.43257618452989,Spa,Spas,Spa,4bf58dd8d48988d1ed941735
1097,Marinello Schools of Beauty-San Francisco,37.77945081098165,-122.410542829996,10,Good Vibrations,4710bf01f964a520984b1fe3,37.76319458096596,-122.4217345739337,Adult Boutique,Adult Boutiques,Adult Boutique,5267e446e4b0ec79466e48c4
1098,Marinello Schools of Beauty-San Francisco,37.77945081098165,-122.410542829996,10,The Fillmore,40c3b000f964a520e7001fe3,37.784079069766605,-122.43300234064807,Music Venue,Music Venues,Music Venue,4bf58dd8d48988d1e5931735
1099,Marinello Schools of Beauty-San Francisco,37.77945081098165,-122.410542829996,10,Cheese Plus,4a222e61f964a520677d1fe3,37.79513753789721,-122.42178618907927,Cheese Shop,Cheese Shops,Cheese Shop,4bf58dd8d48988d11e951735
1100,Le Cordon Bleu College of Culinary Arts-San Francisco,37.76550223535694,-122.40265746909773,11,Anchor Public Taps,59e6b27c112c6c32076dfe03,37.764006954013155,-122.40125624974469,Brewery,Breweries,Brewery,50327c8591d4c4b30a586d5d
1101,Le Cordon Bleu College of Culinary Arts-San Francisco,37.76550223535694,-122.40265746909773,11,Yoga Tree Potrero Hill,521d085c498e99760319302a,37.76628,-122.402076,Yoga Studio,Yoga Studios,Yoga Studio,4bf58dd8d48988d102941735
1102,Le Cordon Bleu College of Culinary Arts-San Francisco,37.76550223535694,-122.40265746909773,11,Anchor Brewing Company,43a16022f964a5202c2c1fe3,37.76339544284912,-122.40102052688599,Brewery,Breweries,Brewery,50327c8591d4c4b30a586d5d
1103,Le Cordon Bleu College of Culinary Arts-San Francisco,37.76550223535694,-122.40265746909773,11,Ruby Wine,4a7cc518f964a52095ed1fe3,37.76254057858446,-122.3970270035789,Wine Shop,Wine Shops,Wine Shop,4bf58dd8d48988d119951735
1104,Le Cordon Bleu College of Culinary Arts-San Francisco,37.76550223535694,-122.40265746909773,11,Diakadi Body,42911d00f964a52011241fe3,37.76942272056354,-122.40832460628447,Gym,Gyms,Gym,4bf58dd8d48988d176941735
1105,Le Cordon Bleu College of Culinary Arts-San Francisco,37.76550223535694,-122.40265746909773,11,Bellota,573e8ba3cd102b8b7351f55a,37.7717594988495,-122.40488629924002,Spanish Restaurant,Spanish Restaurants,Spanish,4bf58dd8d48988d150941735
1106,Le Cordon Bleu College of Culinary Arts-San Francisco,37.76550223535694,-122.40265746909773,11,Plow,4c966048f244b1f7b0e6331d,37.762516,-122.395467,Breakfast Spot,Breakfast Spots,Breakfast,4bf58dd8d48988d143941735
1107,Le Cordon Bleu College of Culinary Arts-San Francisco,37.76550223535694,-122.40265746909773,11,Sports Basement,4a09ef9af964a52070741fe3,37.7670340499389,-122.41091404939777,Sporting Goods Shop,Sporting Goods Shops,Sporting Goods,4bf58dd8d48988d1f2941735
1108,Le Cordon Bleu College of Culinary Arts-San Francisco,37.76550223535694,-122.40265746909773,11,MUJI 無印良品,5018a98e64a465d5fba4ff6c,37.77082581358439,-122.40817709897941,Miscellaneous Shop,Miscellaneous Shops,Shop,4bf58dd8d48988d1ff941735
1109,Le Cordon Bleu College of Culinary Arts-San Francisco,37.76550223535694,-122.40265746909773,11,Pawtrero Hill Bathhouse and Feed Company,4a21b55df964a520327d1fe3,37.764082045287125,-122.39438382458324,Pet Store,Pet Stores,Pet Store,4bf58dd8d48988d100951735
1110,Le Cordon Bleu College of Culinary Arts-San Francisco,37.76550223535694,-122.40265746909773,11,Heath Ceramics,4fd15468e4b0c730e3f804d8,37.761868731365674,-122.41158306598663,Furniture / Home Store,Furniture / Home Stores,Furniture / Home,4bf58dd8d48988d1f8941735
1111,Le Cordon Bleu College of Culinary Arts-San Francisco,37.76550223535694,-122.40265746909773,11,Gus’s Community Market,564e0e98498ee2cb338012bc,37.76397361090253,-122.41284133558223,Grocery Store,Grocery Stores,Grocery Store,4bf58dd8d48988d118951735
1112,Le Cordon Bleu College of Culinary Arts-San Francisco,37.76550223535694,-122.40265746909773,11,UCSF Bakar Fitness & Rec Center,464b8b00f964a520b3461fe3,37.768348556456026,-122.39311337471008,Gym,Gyms,Gym,4bf58dd8d48988d176941735
1113,Le Cordon Bleu College of Culinary Arts-San Francisco,37.76550223535694,-122.40265746909773,11,Farmhouse Kitchen,556cce76498e5e64f11e6971,37.76019424898873,-122.41109519769222,Thai Restaurant,Thai Restaurants,Thai,4bf58dd8d48988d149941735
1114,Le Cordon Bleu College of Culinary Arts-San Francisco,37.76550223535694,-122.40265746909773,11,Mission Cliffs,408c5100f964a520c8f21ee3,37.76078380755669,-122.412539822924,Climbing Gym,Climbing Gyms,Climbing Gym,503289d391d4c4b30a586d6a
1115,Le Cordon Bleu College of Culinary Arts-San Francisco,37.76550223535694,-122.40265746909773,11,Salumeria,4fc541fb7716c8a1e24eec6c,37.759250878333965,-122.41102512638287,Deli / Bodega,Delis / Bodegas,Deli / Bodega,4bf58dd8d48988d146941735
1116,Le Cordon Bleu College of Culinary Arts-San Francisco,37.76550223535694,-122.40265746909773,11,Sightglass Coffee,530a187e498eb0cfd40890a0,37.759232,-122.411318,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
1117,Le Cordon Bleu College of Culinary Arts-San Francisco,37.76550223535694,-122.40265746909773,11,Trick Dog,5095da318302abffba3c23fd,37.75919166879584,-122.41123451083322,Cocktail Bar,Cocktail Bars,Cocktail,4bf58dd8d48988d11e941735
1118,Le Cordon Bleu College of Culinary Arts-San Francisco,37.76550223535694,-122.40265746909773,11,Mr. S Leather & Mr. S Locker Room,44edbcecf964a520e0371fe3,37.77411705607826,-122.4088527466002,Clothing Store,Clothing Stores,Apparel,4bf58dd8d48988d103951735
1119,Le Cordon Bleu College of Culinary Arts-San Francisco,37.76550223535694,-122.40265746909773,11,Ritual Yoga - SOMA,5624f136498e482a2e9c392b,37.77510788364463,-122.40138683570436,Yoga Studio,Yoga Studios,Yoga Studio,4bf58dd8d48988d102941735
1120,Le Cordon Bleu College of Culinary Arts-San Francisco,37.76550223535694,-122.40265746909773,11,SF Flower Mart,4ba3993bf964a520914a38e3,37.77543468603542,-122.40091302521668,Flower Shop,Flower Shops,Flower Shop,4bf58dd8d48988d11b951735
1121,Le Cordon Bleu College of Culinary Arts-San Francisco,37.76550223535694,-122.40265746909773,11,flour + water,4a8b6942f964a520660c20e3,37.759049759198376,-122.41240154910597,Italian Restaurant,Italian Restaurants,Italian,4bf58dd8d48988d110941735
1122,Le Cordon Bleu College of Culinary Arts-San Francisco,37.76550223535694,-122.40265746909773,11,SPARK Social SF,570fbb58498ef98443cf26fb,37.770762323964824,-122.39168869234159,Street Food Gathering,Street Food Gatherings,Street Food Gathering,53e0feef498e5aac066fd8a9
1123,Le Cordon Bleu College of Culinary Arts-San Francisco,37.76550223535694,-122.40265746909773,11,Stable Cafe,49b1a93df964a520d9521fe3,37.763233,-122.415262,Café,Cafés,Café,4bf58dd8d48988d16d941735
1124,Le Cordon Bleu College of Culinary Arts-San Francisco,37.76550223535694,-122.40265746909773,11,Rainbow Grocery Cooperative,4827b8b1f964a520bb4f1fe3,37.769103368269896,-122.41523623466492,Grocery Store,Grocery Stores,Grocery Store,4bf58dd8d48988d118951735
1125,Le Cordon Bleu College of Culinary Arts-San Francisco,37.76550223535694,-122.40265746909773,11,ODC Dance Commons,4466458af964a5203b331fe3,37.762705243388325,-122.41597522734932,Dance Studio,Dance Studios,Dance Studio,4bf58dd8d48988d134941735
1126,Le Cordon Bleu College of Culinary Arts-San Francisco,37.76550223535694,-122.40265746909773,11,The Cake Gallery,4c95253c58d4b60cde9d2f29,37.77399723081431,-122.41188163792187,Bakery,Bakeries,Bakery,4bf58dd8d48988d16a941735
1127,Le Cordon Bleu College of Culinary Arts-San Francisco,37.76550223535694,-122.40265746909773,11,Sightglass Coffee,4a4b8a43f964a5206fac1fe3,37.77702490373948,-122.40852980833175,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
1128,Le Cordon Bleu College of Culinary Arts-San Francisco,37.76550223535694,-122.40265746909773,11,Tadu Ethiopian Kitchen,59cc5892418686045b5bc793,37.77394977617469,-122.39154316347648,Ethiopian Restaurant,Ethiopian Restaurants,Ethiopian,4bf58dd8d48988d10a941735
1129,Le Cordon Bleu College of Culinary Arts-San Francisco,37.76550223535694,-122.40265746909773,11,Neighbor Bakehouse,5272781811d2ce55eb5981df,37.759746,-122.38823,Bakery,Bakeries,Bakery,4bf58dd8d48988d16a941735
1130,Le Cordon Bleu College of Culinary Arts-San Francisco,37.76550223535694,-122.40265746909773,11,Deli Board,4bb2595c42959c7430b7202c,37.777485367788515,-122.4070253220108,Sandwich Place,Sandwich Places,Sandwiches,4bf58dd8d48988d1c5941735
